shift_date,shift_number,excavator,area,work_type,loading_point,unloading_point,cargo,truck_type,truck_id,cycle_distance_km,cycle_speed_kmh,volume_m3,weight_t,cycle_start,cycle_end,loading_sec,unloading_sec,trip_duration_sec,load_wait_sec
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.57,20.08,52.4,131.0,8:49:00,9:11:00,282.0,25.0,934.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.57,19.41,51.2,128.0,8:56:00,9:18:00,261.0,21.0,779.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.54,20.77,52.4,131.0,9:18:00,9:40:00,299.0,39.0,752.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.58,20.97,53.6,134.0,9:11:00,9:32:00,293.0,25.0,919.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.56,20.31,52.0,130.0,9:03:00,9:25:00,259.0,29.0,884.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.55,20.72,52.0,130.0,9:25:00,9:47:00,300.0,28.0,909.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.47,21.05,51.2,128.0,9:32:00,9:54:00,325.0,27.0,908.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.4,21.1,52.4,131.0,9:47:00,10:09:00,328.0,28.0,923.0,11.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.44,20.84,52.4,131.0,9:40:00,10:01:00,303.0,30.0,734.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.46,19.64,53.2,133.0,10:01:00,10:24:00,299.0,24.0,771.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.44,20.89,51.2,128.0,9:54:00,10:16:00,324.0,28.0,920.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.47,20.95,54.0,135.0,10:16:00,10:39:00,354.0,25.0,961.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.47,21.07,55.2,138.0,10:09:00,10:32:00,376.0,29.0,974.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.48,19.69,56.0,140.0,10:24:00,10:53:00,374.0,25.0,820.0,355.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4257 АК2015,5.51,19.73,59.2,148.0,10:24:00,10:48:00,311.0,104.0,963.0,33.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.51,19.52,54.0,135.0,10:32:00,11:01:00,348.0,28.0,1000.0,311.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.54,19.77,54.0,135.0,10:39:00,11:07:00,309.0,27.0,971.0,273.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.5,20.03,50.4,126.0,10:53:00,11:19:00,330.0,31.0,791.0,164.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4257 АК2015,5.56,20.42,53.2,133.0,10:48:00,11:13:00,293.0,67.0,884.0,175.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.5,20.84,51.6,129.0,11:07:00,11:31:00,310.0,28.0,922.0,137.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.5,20.21,54.0,135.0,11:01:00,11:25:00,335.0,33.0,968.0,98.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4257 АК2015,5.64,20.06,57.2,143.0,11:13:00,11:39:00,357.0,70.0,1206.0,171.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.52,20.29,53.2,133.0,11:25:00,11:49:00,357.0,28.0,967.0,16.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.52,20.43,54.4,136.0,11:31:00,11:55:00,331.0,28.0,964.0,116.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.74,20.07,51.2,128.0,11:19:00,12:01:00,344.0,37.0,768.0,364.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.51,21.06,53.6,134.0,11:49:00,12:11:00,318.0,30.0,925.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.53,21.13,50.8,127.0,11:55:00,12:17:00,305.0,30.0,903.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4257 АК2015,8.39,22.02,56.0,140.0,11:39:00,12:29:00,303.0,54.0,1133.0,300.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,7.54,22.58,52.0,130.0,12:01:00,12:32:00,259.0,31.0,709.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,9.79,21.73,51.6,129.0,12:11:00,13:25:00,252.0,28.0,858.0,14.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,7.68,20.1,52.8,132.0,12:17:00,13:32:00,289.0,30.0,989.0,204.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.76,19.22,50.4,126.0,12:32:00,13:35:00,247.0,26.0,737.0,1129.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.49,20.56,48.8,122.0,13:32:00,13:54:00,306.0,27.0,933.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.61,20.55,53.6,134.0,13:25:00,13:47:00,256.0,29.0,877.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.62,20.59,53.6,134.0,13:47:00,14:09:00,289.0,28.0,900.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.6,20.16,53.2,133.0,13:35:00,14:00:00,302.0,29.0,762.0,133.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.36,21.01,50.0,125.0,13:54:00,14:15:00,311.0,30.0,865.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.62,19.59,53.6,134.0,14:00:00,14:23:00,281.0,35.0,773.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.5,18.94,51.2,128.0,14:15:00,14:38:00,285.0,30.0,953.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.78,20.09,51.6,129.0,14:09:00,14:33:00,303.0,27.0,984.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.25,19.63,54.8,137.0,14:23:00,14:45:00,297.0,40.0,782.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.38,20.58,55.2,138.0,14:33:00,14:55:00,334.0,28.0,954.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.46,18.93,55.6,139.0,14:45:00,15:08:00,299.0,36.0,792.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.57,19.34,54.0,135.0,14:38:00,15:02:00,301.0,30.0,947.0,51.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.61,20.3,54.4,136.0,14:55:00,15:18:00,309.0,30.0,932.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,26.04,29.71,53.6,134.0,14:06:00,15:24:00,290.0,39.0,929.0,271.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.66,19.35,54.8,137.0,15:08:00,15:35:00,288.0,40.0,871.0,212.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.67,18.74,54.0,135.0,15:02:00,15:29:00,268.0,27.0,937.0,197.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.64,20.43,52.8,132.0,15:18:00,15:41:00,313.0,27.0,942.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.65,20.48,54.0,135.0,15:29:00,15:53:00,334.0,28.0,962.0,19.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,5.62,20.19,52.4,131.0,15:24:00,15:47:00,287.0,28.0,913.0,72.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,Автодорога,"Порода, III НК2",Белаз 141,4465,4.25,19.33,51.6,129.0,15:47:00,16:06:00,298.0,36.0,736.0,28.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.62,20.26,51.6,129.0,15:41:00,16:04:00,271.0,33.0,886.0,18.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.64,19.3,53.2,133.0,15:35:00,15:59:00,261.0,26.0,819.0,68.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.67,20.2,52.0,130.0,15:59:00,16:21:00,273.0,35.0,822.0,28.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.65,19.77,50.4,126.0,15:53:00,16:16:00,324.0,25.0,977.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.59,19.92,51.6,129.0,16:04:00,16:32:00,300.0,29.0,917.0,338.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,4.11,18.54,48.4,121.0,16:06:00,16:26:00,255.0,38.0,911.0,69.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.7,20.06,51.6,129.0,16:16:00,16:39:00,291.0,27.0,924.0,0.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,Автодорога,"Порода, III НК2",Белаз 141,3339 АК 2015,4.25,20.35,50.4,126.0,16:32:00,16:54:00,291.0,32.0,705.0,219.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.64,20.59,52.8,132.0,16:21:00,16:46:00,276.0,30.0,743.0,48.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,5.48,20.81,52.8,132.0,16:26:00,16:52:00,318.0,44.0,917.0,280.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,Автодорога,"Порода, III НК2",Белаз 141,3508 АК 2015,5.64,20.15,50.0,125.0,16:39:00,17:04:00,283.0,28.0,908.0,121.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.67,19.59,49.2,123.0,16:46:00,17:10:00,273.0,32.0,814.0,15.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,5.65,19.82,51.2,128.0,16:52:00,17:22:00,287.0,46.0,900.0,414.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,4.34,19.2,52.4,131.0,16:54:00,17:15:00,324.0,28.0,915.0,26.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.36,20.33,49.6,124.0,17:04:00,17:28:00,287.0,27.0,911.0,134.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.65,19.92,50.4,126.0,17:10:00,17:33:00,269.0,33.0,789.0,73.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.63,19.93,51.6,129.0,17:15:00,17:39:00,300.0,29.0,940.0,72.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.68,20.28,49.2,123.0,17:28:00,17:51:00,305.0,27.0,936.0,39.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.67,20.0,51.2,128.0,17:33:00,17:57:00,321.0,30.0,833.0,68.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,5.64,20.02,51.2,128.0,17:22:00,17:45:00,301.0,31.0,906.0,16.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3339 АК 2015,5.66,19.99,50.4,126.0,17:39:00,18:05:00,285.0,30.0,894.0,180.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4465,5.66,20.02,51.6,129.0,17:45:00,18:11:00,270.0,51.0,908.0,176.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3508 АК 2015,5.7,19.36,52.0,130.0,17:51:00,18:17:00,295.0,29.0,984.0,120.0
2023-08-06,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,73-71 восток,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,2980 АК 2015,5.65,20.04,51.6,129.0,17:57:00,18:22:00,302.0,34.0,828.0,103.0
