Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION,drill_passport,depth_m,litology_code
1581342,2025-05-09 02:20:00,2025-05-09 02:32:00,101334.35,60507.1,639.69,12.56,К-р Восточный,630-E030525_P_B_1.B,5993,2025-05-09,PV №52,1.0,431.75,108,18.32,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672605,2025-08-06 17:46:00,2025-08-06 18:06:00,101235.51,60819.4,620.31,18.14,К-р Восточный,605-E230725_P_B_9.B,4986,2025-08-06,PV №52,1.0,426.55,112,15.62,60.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1581741,2025-05-09 10:28:00,2025-05-09 10:39:00,101318.29,60490.62,640.36,12.75,К-р Восточный,630-E030525_P_B_1.B,6001,2025-05-09,PV №52,1.0,429.28,110,15.61,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1581741,2025-05-09 10:28:00,2025-05-09 10:39:00,101318.29,60490.62,640.36,12.75,К-р Восточный,630-E030525_P_B_1.B,6001,2025-05-09,PV №52,1.0,429.38,110,15.67,78.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579852,2025-05-07 18:10:00,2025-05-07 18:23:00,101253.17,60599.96,640.17,12.02,К-р Восточный,630-E030525_P_B_1.B,6031,2025-05-07,PV №52,1.0,430.67,109,15.94,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1613730,2025-06-10 01:06:00,2025-06-10 01:27:00,101837.47,60091.24,639.81,12.52,К-р Восточный,630-E040625_P_B_4.A,5663,2025-06-10,PV №52,1.0,322.98,111,14.18,54.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1581342,2025-05-09 02:20:00,2025-05-09 02:32:00,101334.35,60507.1,639.69,12.56,К-р Восточный,630-E030525_P_B_1.B,5993,2025-05-09,PV №52,1.0,424.67,109,17.21,84.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579121,2025-05-06 19:36:00,2025-05-06 19:49:00,101276.2,60636.97,639.76,12.21,К-р Восточный,630-E030525_P_B_1.B,6056,2025-05-07,PV №52,1.0,384.09,110,15.72,54.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579852,2025-05-07 18:10:00,2025-05-07 18:23:00,101253.17,60599.96,640.17,12.02,К-р Восточный,630-E030525_P_B_1.B,6031,2025-05-07,PV №52,1.0,365.63,110,14.62,72.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1665915,2025-07-31 07:28:00,2025-07-31 07:51:00,101253.32,60708.55,622.36,18.02,К-р Восточный,605-E230725_P_B_9.B,5038,2025-07-31,PV №52,1.0,426.57,108,18.43,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579121,2025-05-06 19:36:00,2025-05-06 19:49:00,101276.2,60636.97,639.76,12.21,К-р Восточный,630-E030525_P_B_1.B,6056,2025-05-07,PV №52,1.0,421.96,109,16.49,54.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1667764,2025-08-01 20:06:00,2025-08-01 20:25:00,101238.13,60705.36,620.44,18.04,К-р Восточный,605-E230725_P_B_9.B,5056,2025-08-02,PV №52,1.0,421.84,109,17.49,48.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1667732,2025-08-01 20:29:00,2025-08-01 20:57:00,101239.68,60696.48,620.16,18.01,К-р Восточный,605-E230725_P_B_9.B,5057,2025-08-02,PV №52,1.0,411.91,111,14.45,72.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1611366,2025-06-07 16:16:00,2025-06-07 16:34:00,101864.93,60134.61,638.86,11.53,К-р Восточный,630-E040625_P_B_4.A,6077,2025-06-07,PV №52,1.0,193.98,109,12.01,66.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1672605,2025-08-06 17:46:00,2025-08-06 18:06:00,101235.51,60819.4,620.31,18.14,К-р Восточный,605-E230725_P_B_9.B,4986,2025-08-06,PV №52,1.0,295.78,113,13.57,78.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1672605,2025-08-06 17:46:00,2025-08-06 18:06:00,101235.51,60819.4,620.31,18.14,К-р Восточный,605-E230725_P_B_9.B,4986,2025-08-06,PV №52,1.0,365.63,112,15.51,60.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579850,2025-05-07 18:25:00,2025-05-07 18:37:00,101257.69,60592.64,640.11,12.55,К-р Восточный,630-E030525_P_B_1.B,6100,2025-05-07,PV №52,1.0,294.43,111,12.29,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1581748,2025-05-09 10:46:00,2025-05-09 10:57:00,101309.54,60490.02,640.34,13.01,К-р Восточный,630-E030525_P_B_1.B,5873,2025-05-09,PV №52,1.0,440.31,110,15.79,78.6,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672584,2025-08-06 17:18:00,2025-08-06 17:40:00,101239.12,60816.46,620.58,18.43,К-р Восточный,605-E230725_P_B_9.B,8156,2025-08-06,PV №52,1.0,416.44,109,16.19,36.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1581332,2025-05-09 02:05:00,2025-05-09 02:18:00,101320.76,60513.34,639.75,12.53,К-р Восточный,630-E030525_P_B_1.B,5963,2025-05-09,PV №52,1.0,424.56,109,16.52,54.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1665915,2025-07-31 07:28:00,2025-07-31 07:51:00,101253.32,60708.55,622.36,18.02,К-р Восточный,605-E230725_P_B_9.B,5038,2025-07-31,PV №52,1.0,426.47,109,18.06,42.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1667739,2025-08-01 22:44:00,2025-08-01 23:10:00,101259.98,60777.82,620.71,18.55,К-р Восточный,605-E230725_P_B_9.B,8176,2025-08-02,PV №52,1.0,332.67,111,14.64,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579126,2025-05-06 22:55:00,2025-05-06 23:07:00,101282.91,60609.81,639.82,12.15,К-р Восточный,630-E030525_P_B_1.B,6113,2025-05-07,PV №52,1.0,399.98,110,14.95,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672858,2025-08-06 21:20:00,2025-08-06 21:38:00,101203.53,60826.86,619.95,17.11,К-р Восточный,605-E230725_P_B_9.B,4973,2025-08-07,PV №52,1.0,426.36,104,16.37,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1667747,2025-08-01 23:15:00,2025-08-01 23:41:00,101245.82,60788.55,620.64,18.01,К-р Восточный,605-E230725_P_B_9.B,8159,2025-08-02,PV №52,1.0,420.2,109,16.45,89.4,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1672584,2025-08-06 17:18:00,2025-08-06 17:40:00,101239.12,60816.46,620.58,18.43,К-р Восточный,605-E230725_P_B_9.B,8156,2025-08-06,PV №52,1.0,426.8,111,15.33,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1667732,2025-08-01 20:29:00,2025-08-01 20:57:00,101239.68,60696.48,620.16,18.01,К-р Восточный,605-E230725_P_B_9.B,5057,2025-08-02,PV №52,1.0,417.63,111,14.82,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579856,2025-05-07 19:10:00,2025-05-07 19:23:00,101214.56,60642.67,640.3,12.62,К-р Восточный,630-E030525_P_B_1.B,6063,2025-05-07,PV №52,1.0,416.45,110,15.66,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582355,2025-05-10 00:02:00,2025-05-10 00:14:00,101293.29,60473.79,640.49,13.81,К-р Восточный,630-E030525_P_B_1.B,5863,2025-05-10,PV №52,1.0,393.35,110,15.68,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579802,2025-05-07 16:51:00,2025-05-07 17:03:00,101228.11,60636.19,640.2,12.54,К-р Восточный,630-E030525_P_B_1.B,6126,2025-05-07,PV №52,1.0,435.6,109,15.48,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582282,2025-05-09 19:52:00,2025-05-09 20:03:00,101301.82,60473.68,640.4,13.07,К-р Восточный,630-E030525_P_B_1.B,5862,2025-05-10,PV №52,1.0,329.86,108,14.93,65.4,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579134,2025-05-06 23:59:00,2025-05-07 00:11:00,101261.13,60638.85,639.89,12.17,К-р Восточный,630-E030525_P_B_1.B,6130,2025-05-07,PV №52,1.0,420.5,107,17.38,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672584,2025-08-06 17:18:00,2025-08-06 17:40:00,101239.12,60816.46,620.58,18.43,К-р Восточный,605-E230725_P_B_9.B,8156,2025-08-06,PV №52,1.0,424.93,112,16.57,54.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1612390,2025-06-08 15:45:00,2025-06-08 16:06:00,101839.66,60109.06,639.32,12.12,К-р Восточный,630-E040625_P_B_4.A,5907,2025-06-08,PV №52,1.0,358.57,110,14.77,66.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1579134,2025-05-06 23:59:00,2025-05-07 00:11:00,101261.13,60638.85,639.89,12.17,К-р Восточный,630-E030525_P_B_1.B,6130,2025-05-07,PV №52,1.0,417.84,110,14.63,72.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582274,2025-05-09 23:48:00,2025-05-10 00:00:00,101298.32,60466.69,640.4,13.73,К-р Восточный,630-E030525_P_B_1.B,6774,2025-05-10,PV №52,1.0,418.39,107,19.47,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1666155,2025-07-31 09:18:00,2025-07-31 09:39:00,101195.77,60821.6,620.14,17.08,К-р Восточный,605-E230725_P_B_9.B,4991,2025-07-31,PV №52,1.0,348.04,108,18.1,54.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1666155,2025-07-31 09:18:00,2025-07-31 09:39:00,101195.77,60821.6,620.14,17.08,К-р Восточный,605-E230725_P_B_9.B,4991,2025-07-31,PV №52,1.0,366.2,108,19.06,60.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,423.8,111,15.53,72.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1582274,2025-05-09 23:48:00,2025-05-10 00:00:00,101298.32,60466.69,640.4,13.73,К-р Восточный,630-E030525_P_B_1.B,6774,2025-05-10,PV №52,1.0,423.3,108,17.12,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579744,2025-05-07 15:44:00,2025-05-07 15:58:00,101208.41,60665.18,640.2,12.68,К-р Восточный,630-E030525_P_B_1.B,6144,2025-05-07,PV №52,1.0,434.15,110,15.25,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579134,2025-05-06 23:59:00,2025-05-07 00:11:00,101261.13,60638.85,639.89,12.17,К-р Восточный,630-E030525_P_B_1.B,6130,2025-05-07,PV №52,1.0,419.94,109,16.11,78.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579744,2025-05-07 15:44:00,2025-05-07 15:58:00,101208.41,60665.18,640.2,12.68,К-р Восточный,630-E030525_P_B_1.B,6144,2025-05-07,PV №52,1.0,434.21,109,15.45,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1667883,2025-08-02 02:42:00,2025-08-02 03:14:00,101247.41,60775.33,619.96,17.63,К-р Восточный,605-E230725_P_B_9.B,5023,2025-08-02,PV №52,1.0,372.92,111,15.8,90.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1582274,2025-05-09 23:48:00,2025-05-10 00:00:00,101298.32,60466.69,640.4,13.73,К-р Восточный,630-E030525_P_B_1.B,6774,2025-05-10,PV №52,1.0,422.69,109,16.72,72.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579730,2025-05-07 15:29:00,2025-05-07 15:42:00,101204.95,60672.06,639.83,12.54,К-р Восточный,630-E030525_P_B_1.B,6082,2025-05-07,PV №52,1.0,434.84,109,15.62,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579134,2025-05-06 23:59:00,2025-05-07 00:11:00,101261.13,60638.85,639.89,12.17,К-р Восточный,630-E030525_P_B_1.B,6130,2025-05-07,PV №52,1.0,418.96,109,15.52,78.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1667940,2025-08-02 03:49:00,2025-08-02 04:14:00,101257.63,60765.24,620.6,18.28,К-р Восточный,605-E230725_P_B_9.B,8166,2025-08-02,PV №52,1.0,405.05,111,15.47,90.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1667940,2025-08-02 03:49:00,2025-08-02 04:14:00,101257.63,60765.24,620.6,18.28,К-р Восточный,605-E230725_P_B_9.B,8166,2025-08-02,PV №52,1.0,429.42,110,15.88,54.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579730,2025-05-07 15:29:00,2025-05-07 15:42:00,101204.95,60672.06,639.83,12.54,К-р Восточный,630-E030525_P_B_1.B,6082,2025-05-07,PV №52,1.0,435.48,109,16.18,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579134,2025-05-06 23:59:00,2025-05-07 00:11:00,101261.13,60638.85,639.89,12.17,К-р Восточный,630-E030525_P_B_1.B,6130,2025-05-07,PV №52,1.0,419.51,109,15.84,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579730,2025-05-07 15:29:00,2025-05-07 15:42:00,101204.95,60672.06,639.83,12.54,К-р Восточный,630-E030525_P_B_1.B,6082,2025-05-07,PV №52,1.0,434.99,110,15.59,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579134,2025-05-06 23:59:00,2025-05-07 00:11:00,101261.13,60638.85,639.89,12.17,К-р Восточный,630-E030525_P_B_1.B,6130,2025-05-07,PV №52,1.0,418.98,109,15.46,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579720,2025-05-07 15:11:00,2025-05-07 15:25:00,101209.36,60649.89,640.16,12.52,К-р Восточный,630-E030525_P_B_1.B,6141,2025-05-07,PV №52,1.0,433.97,109,15.72,78.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672584,2025-08-06 17:18:00,2025-08-06 17:40:00,101239.12,60816.46,620.58,18.43,К-р Восточный,605-E230725_P_B_9.B,8156,2025-08-06,PV №52,1.0,244.95,88,11.29,60.6,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,1.0,385.44,109,16.76,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579720,2025-05-07 15:11:00,2025-05-07 15:25:00,101209.36,60649.89,640.16,12.52,К-р Восточный,630-E030525_P_B_1.B,6141,2025-05-07,PV №52,1.0,433.5,110,15.21,72.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,1.0,426.98,111,16.59,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1611441,2025-06-07 18:00:00,2025-06-07 18:16:00,101830.98,60132.01,638.79,11.49,К-р Восточный,630-E040625_P_B_4.A,6072,2025-06-07,PV №52,1.0,361.42,110,14.76,48.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,400.03,108,17.66,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,423.74,111,15.68,60.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,423.77,111,15.51,72.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579802,2025-05-07 16:51:00,2025-05-07 17:03:00,101228.11,60636.19,640.2,12.54,К-р Восточный,630-E030525_P_B_1.B,6126,2025-05-07,PV №52,1.0,436.56,109,15.61,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1667821,2025-08-02 01:15:00,2025-08-02 01:42:00,101237.68,60792.53,620.47,18.16,К-р Восточный,605-E230725_P_B_9.B,5020,2025-08-02,PV №52,1.0,384.62,107,16.24,66.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,428.79,109,16.96,60.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579130,2025-05-06 23:28:00,2025-05-06 23:42:00,101253.25,60653.44,639.85,12.14,К-р Восточный,630-E030525_P_B_1.B,6136,2025-05-07,PV №52,1.0,415.92,108,17.45,54.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582324,2025-05-09 19:39:00,2025-05-09 19:50:00,101307.05,60467.31,640.23,13.08,К-р Восточный,630-E030525_P_B_1.B,6773,2025-05-10,PV №52,1.0,405.68,110,15.45,78.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672858,2025-08-06 21:20:00,2025-08-06 21:38:00,101203.53,60826.86,619.95,17.11,К-р Восточный,605-E230725_P_B_9.B,4973,2025-08-07,PV №52,1.0,384.11,111,15.41,66.6,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1582324,2025-05-09 19:39:00,2025-05-09 19:50:00,101307.05,60467.31,640.23,13.08,К-р Восточный,630-E030525_P_B_1.B,6773,2025-05-10,PV №52,1.0,406.24,110,15.74,72.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582324,2025-05-09 19:39:00,2025-05-09 19:50:00,101307.05,60467.31,640.23,13.08,К-р Восточный,630-E030525_P_B_1.B,6773,2025-05-10,PV №52,1.0,406.43,110,15.75,78.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1611412,2025-06-07 17:19:00,2025-06-07 17:38:00,101844.63,60133.16,638.76,12.04,К-р Восточный,630-E040625_P_B_4.A,6074,2025-06-07,PV №52,1.0,350.84,110,15.0,72.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,426.92,110,15.64,54.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1579785,2025-05-07 16:34:00,2025-05-07 16:46:00,101222.86,60643.35,640.15,12.52,К-р Восточный,630-E030525_P_B_1.B,6062,2025-05-07,PV №52,1.0,436.59,109,16.15,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579785,2025-05-07 16:34:00,2025-05-07 16:46:00,101222.86,60643.35,640.15,12.52,К-р Восточный,630-E030525_P_B_1.B,6062,2025-05-07,PV №52,1.0,435.96,109,15.92,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582324,2025-05-09 19:39:00,2025-05-09 19:50:00,101307.05,60467.31,640.23,13.08,К-р Восточный,630-E030525_P_B_1.B,6773,2025-05-10,PV №52,1.0,387.87,110,16.53,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579753,2025-05-07 16:02:00,2025-05-07 16:16:00,101212.09,60657.96,640.31,12.55,К-р Восточный,630-E030525_P_B_1.B,6066,2025-05-07,PV №52,1.0,436.17,108,17.26,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579130,2025-05-06 23:28:00,2025-05-06 23:42:00,101253.25,60653.44,639.85,12.14,К-р Восточный,630-E030525_P_B_1.B,6136,2025-05-07,PV №52,1.0,423.57,107,18.54,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579785,2025-05-07 16:34:00,2025-05-07 16:46:00,101222.86,60643.35,640.15,12.52,К-р Восточный,630-E030525_P_B_1.B,6062,2025-05-07,PV №52,1.0,390.52,110,14.57,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1582282,2025-05-09 19:52:00,2025-05-09 20:03:00,101301.82,60473.68,640.4,13.07,К-р Восточный,630-E030525_P_B_1.B,5862,2025-05-10,PV №52,1.0,374.97,107,16.76,72.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1612396,2025-06-08 16:08:00,2025-06-08 16:25:00,101832.83,60108.58,639.13,12.06,К-р Восточный,630-E040625_P_B_4.A,5906,2025-06-08,PV №52,1.0,394.83,110,14.9,48.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1579130,2025-05-06 23:28:00,2025-05-06 23:42:00,101253.25,60653.44,639.85,12.14,К-р Восточный,630-E030525_P_B_1.B,6136,2025-05-07,PV №52,1.0,421.82,107,18.57,71.4,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579776,2025-05-07 16:19:00,2025-05-07 16:32:00,101217.76,60650.7,640.16,12.51,К-р Восточный,630-E030525_P_B_1.B,6140,2025-05-07,PV №52,1.0,435.64,109,15.81,54.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579130,2025-05-06 23:28:00,2025-05-06 23:42:00,101253.25,60653.44,639.85,12.14,К-р Восточный,630-E030525_P_B_1.B,6136,2025-05-07,PV №52,1.0,405.95,108,17.57,59.4,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1672584,2025-08-06 17:18:00,2025-08-06 17:40:00,101239.12,60816.46,620.58,18.43,К-р Восточный,605-E230725_P_B_9.B,8156,2025-08-06,PV №52,1.0,390.35,112,16.23,78.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,1.0,427.57,110,16.07,54.0,605-E230725_P_B_9.B,1.0,mica-quartz_carbonate_massive_rocks
1611812,2025-06-08 02:21:00,2025-06-08 02:36:00,101780.6,60121.94,639.1,11.27,К-р Восточный,630-E040625_P_B_4.A,5777,2025-06-08,PV №52,1.0,347.85,110,14.89,60.0,630-E040625_P_B_4.A,1.0,carbonized_quartz-mica_hornfels_shists
1579776,2025-05-07 16:19:00,2025-05-07 16:32:00,101217.76,60650.7,640.16,12.51,К-р Восточный,630-E030525_P_B_1.B,6140,2025-05-07,PV №52,1.0,436.89,109,16.2,60.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
1579776,2025-05-07 16:19:00,2025-05-07 16:32:00,101217.76,60650.7,640.16,12.51,К-р Восточный,630-E030525_P_B_1.B,6140,2025-05-07,PV №52,1.0,391.69,111,14.17,66.0,630-E030525_P_B_1.B,1.0,carbonaceous quartz-mica calcium metasomatites
